Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because isEmptyWithFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEmptyWithFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasSizeFails is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasSumFails is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsKeyFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainKeyFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsEntryFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainEntryFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because failMapContainsKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because failMapLacksKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because failMapContainsKeyWithValue is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,AtomicLongMapSubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Feature Envy,The tool detected a instance of this smell because asListWithoutCastingFails is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_NotAnArray is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailSame is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,DoubleSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,DoubleSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; DOUBLE_SUBJECT_FACTORY
truth,com.google.common.truth,DoubleSubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 32 public methods
truth,com.google.common.truth,LongSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityWithInts is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,LongSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,LongSubjectTest,Feature Envy,The tool detected a instance of this smell because inequalityFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,LongSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityOfNullsFail_nullActual is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,LongSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityOfNullsFail_nullExpected is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,LongSubjectTest,Feature Envy,The tool detected a instance of this smell because inequalityOfNullsFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,LongSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasSizeFails is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableContainsFailsWithSameToString is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableContainsFailsWithSameToStringAndNull is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableContainsFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because namedIterableContainsFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because failureMessageIterableContainsFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableDoesNotContainFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainDuplicatesFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableContainsAnyOfFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableContainsAnyOfFailsWithSameToStringAndHomogeneousList is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableContainsAnyOfFailsWithSameToStringAndHomogeneousListWithDuplicates is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IterableSubjectTest,Feature Envy,The tool detected a instance of this smell because iterableContainsAnyOfFailsWithSameToStringAndNullInSubject is more interested in members of the type: ExpectFailure
